date,store,item,sales,promo_flag,weather,staff_count,notes
2023-01-15,5.0,10.0,70.72,,rainy,15,
2023-03-20,1.0,7.0,51.49,,# *,10,Check
2023-02-03,4.0,9.0,102.33,0.0,cloudy,6,
2023-03-14,2.0,2.0,,0.0,rainy,17,Check
2023-03-10,5.0,10.0,84.88,1.0,# *,8,# *
2023-02-23,5.0,1.0,79.79,0.0,nan,12,
2023-01-27,4.0,1.0,,,rainy,16,# *
2023-03-06,5.0,8.0,54.77,,rainy,13,Check
2023-01-09,2.0,8.0,74.18,,nan,14,Check
2023-02-21,4.0,3.0,117.65,0.0,rainy,8,Check
2023-03-15,5.0,1.0,72.35,1.0,sunny,10,
2023-03-04,2.0,4.0,147.6,0.0,nan,14,# *
2023-03-03,5.0,3.0,70.2,0.0,sunny,12,Check
2023-03-10,,9.0,53.15,,rainy,13,# *
2023-03-05,5.0,4.0,108.64,,rainy,15,
2023-02-01,4.0,5.0,47.34,,sunny,11,
2023-03-25,3.0,5.0,139.22,,rainy,14,Check
2023-01-14,1.0,5.0,107.53,0.0,rainy,7,Check
2023-03-20,4.0,7.0,75.39,0.0,nan,19,
2023-01-25,1.0,1.0,76.59,1.0,sunny,8,
2023-01-15,5.0,6.0,106.69,0.0,cloudy,14,# *
2023-02-14,1.0,2.0,90.88,,rainy,13,
2023-03-31,3.0,,99.27,,rainy,15,
2023-01-08,1.0,1.0,96.1,,# *,13,# *
2023-02-14,3.0,4.0,52.09,0.0,nan,17,Check
2023-01-13,4.0,9.0,86.93,0.0,nan,8,# *
2023-03-19,4.0,8.0,83.19,1.0,# *,19,Check
2023-03-09,5.0,9.0,90.31,0.0,sunny,9,
2023-02-24,4.0,3.0,114.25,0.0,cloudy,19,Check
2023-02-27,4.0,7.0,66.74,,sunny,11,Check
2023-02-24,4.0,4.0,80.08,1.0,nan,19,
2023-02-15,4.0,1.0,59.88,1.0,# *,8,
2023-01-16,4.0,5.0,30.97,1.0,nan,8,# *
2023-01-12,2.0,4.0,74.11,,nan,18,
2023-01-13,5.0,8.0,49.35,,cloudy,8,Check
2023-01-26,4.0,7.0,38.34,,# *,11,
2023-02-07,4.0,9.0,94.38,,nan,18,
2023-01-13,4.0,5.0,36.66,0.0,nan,8,
2023-03-26,5.0,6.0,166.81,0.0,sunny,6,
2023-02-27,1.0,10.0,118.2,0.0,# *,6,Check
2023-02-09,1.0,3.0,115.18,,sunny,9,
2023-01-18,1.0,3.0,97.68,1.0,sunny,9,Check
2023-01-16,3.0,1.0,59.33,,cloudy,19,Check
2023-02-03,3.0,2.0,48.18,1.0,nan,19,
2023-02-11,1.0,2.0,98.55,,cloudy,6,
2023-02-02,3.0,1.0,61.25,,sunny,14,Check
2023-03-18,2.0,2.0,91.18,0.0,rainy,12,Check
2023-03-03,1.0,6.0,113.11,0.0,rainy,5,Check
2023-02-11,2.0,2.0,72.77,1.0,sunny,6,
2023-03-28,3.0,4.0,60.71,1.0,# *,9,Check
2023-01-05,5.0,3.0,43.1,,nan,14,# *
2023-03-12,4.0,4.0,98.01,1.0,cloudy,7,
2023-01-03,3.0,6.0,60.44,1.0,cloudy,9,# *
2023-03-24,2.0,9.0,133.31,0.0,nan,6,Check
2023-03-08,3.0,2.0,71.79,0.0,sunny,6,
2023-03-22,,5.0,128.47,,cloudy,9,# *
2023-01-04,3.0,10.0,52.15,1.0,# *,10,
2023-01-31,1.0,3.0,109.96,,cloudy,14,
2023-03-26,2.0,9.0,170.27,0.0,# *,18,# *
2023-01-09,4.0,10.0,63.25,1.0,sunny,18,# *
2023-03-16,5.0,,91.93,,# *,12,
2023-03-19,1.0,10.0,159.24,1.0,nan,15,
2023-02-25,4.0,5.0,47.83,1.0,sunny,6,Check
2023-03-03,3.0,8.0,89.79,,sunny,11,# *
2023-03-13,4.0,6.0,110.39,,# *,16,# *
2023-02-05,4.0,2.0,98.83,0.0,nan,15,
2023-02-18,2.0,3.0,124.72,,nan,18,# *
2023-03-11,2.0,4.0,152.12,1.0,cloudy,10,
2023-01-13,5.0,5.0,78.65,1.0,nan,14,Check
2023-01-30,3.0,4.0,38.71,0.0,cloudy,12,
2023-03-10,5.0,6.0,130.35,,cloudy,7,Check
2023-02-19,3.0,10.0,76.03,0.0,sunny,15,
2023-03-01,5.0,1.0,69.2,1.0,sunny,14,
2023-02-21,1.0,6.0,105.76,0.0,nan,5,
2023-03-30,,8.0,122.29,1.0,cloudy,16,# *
2023-01-15,1.0,4.0,95.59,1.0,nan,7,
2023-02-20,2.0,1.0,76.07,1.0,rainy,15,
2023-03-13,4.0,1.0,50.12,0.0,sunny,8,Check
2023-02-10,2.0,9.0,,0.0,nan,6,Check
2023-03-30,2.0,3.0,114.74,1.0,# *,11,# *
2023-02-12,2.0,7.0,78.62,0.0,nan,11,
2023-03-19,5.0,9.0,129.96,0.0,rainy,5,# *
2023-02-24,3.0,1.0,73.89,0.0,nan,19,
2023-02-10,5.0,4.0,72.76,1.0,# *,11,# *
2023-02-25,1.0,6.0,116.71,0.0,nan,13,Check
2023-02-09,4.0,1.0,45.33,1.0,nan,11,Check
2023-01-06,2.0,6.0,38.26,,# *,19,
2023-03-09,2.0,1.0,90.88,,nan,19,Check
2023-03-08,3.0,4.0,49.5,,nan,9,
2023-02-06,2.0,8.0,92.18,1.0,cloudy,12,Check
2023-02-08,3.0,1.0,68.37,0.0,sunny,14,Check
2023-01-14,4.0,5.0,48.66,,rainy,17,
2023-01-13,2.0,4.0,91.54,1.0,# *,13,Check
2023-03-03,4.0,10.0,94.94,1.0,cloudy,5,Check
2023-01-09,5.0,9.0,61.47,1.0,sunny,15,Check
2023-03-23,1.0,3.0,138.98,,# *,15,Check
2023-02-09,1.0,7.0,39.81,1.0,rainy,16,Check
2023-03-17,2.0,4.0,134.2,,rainy,19,# *
2023-02-28,5.0,1.0,64.65,1.0,sunny,11,
2023-03-14,2.0,6.0,56.5,0.0,rainy,12,
2023-02-08,2.0,7.0,63.99,,rainy,5,
2023-02-13,1.0,4.0,117.87,,# *,7,
2023-03-29,1.0,6.0,,1.0,cloudy,13,
2023-03-23,2.0,5.0,106.06,1.0,cloudy,11,Check
2023-03-07,4.0,3.0,126.03,0.0,rainy,19,# *
2023-02-24,4.0,2.0,98.35,0.0,cloudy,10,# *
2023-01-12,4.0,3.0,81.49,1.0,cloudy,5,Check
2023-01-03,4.0,9.0,73.34,0.0,rainy,14,
2023-03-31,1.0,6.0,127.91,0.0,cloudy,11,
2023-01-24,2.0,2.0,61.17,0.0,sunny,11,# *
2023-02-25,1.0,7.0,62.75,,nan,14,
2023-03-24,4.0,10.0,111.88,0.0,cloudy,16,Check
2023-03-11,1.0,8.0,138.96,,# *,18,
2023-02-04,2.0,3.0,110.77,1.0,# *,10,
2023-01-23,5.0,3.0,43.81,,nan,8,
2023-02-05,2.0,3.0,111.1,1.0,sunny,19,# *
2023-01-11,4.0,2.0,61.96,0.0,nan,15,
2023-03-04,5.0,9.0,122.01,1.0,sunny,8,Check
2023-02-17,2.0,6.0,56.42,,# *,13,
2023-01-18,2.0,6.0,48.87,0.0,rainy,9,
2023-01-30,3.0,6.0,60.39,0.0,rainy,19,# *
2023-02-05,4.0,9.0,116.43,0.0,rainy,12,
2023-01-08,1.0,6.0,76.37,,rainy,7,Check
2023-02-11,2.0,6.0,58.4,,nan,9,# *
2023-02-13,4.0,7.0,,,# *,19,# *
2023-03-12,2.0,6.0,79.57,,cloudy,12,Check
2023-02-26,4.0,3.0,138.83,1.0,sunny,6,# *
2023-03-17,4.0,6.0,,,sunny,7,Check
2023-02-23,3.0,3.0,96.93,,cloudy,14,
2023-03-17,,9.0,97.03,1.0,rainy,8,# *
2023-02-28,3.0,9.0,51.32,1.0,sunny,11,
2023-02-07,1.0,9.0,88.07,1.0,cloudy,12,# *
2023-01-20,1.0,9.0,71.86,,rainy,17,Check
2023-03-23,3.0,1.0,97.31,0.0,rainy,7,
2023-03-18,3.0,2.0,100.13,0.0,sunny,14,Check
2023-02-18,3.0,9.0,63.93,0.0,rainy,11,
2023-01-13,1.0,10.0,78.59,1.0,sunny,12,Check
2023-03-15,4.0,9.0,127.78,1.0,nan,18,
2023-01-23,3.0,2.0,,0.0,# *,11,
2023-01-30,,5.0,98.0,1.0,cloudy,16,
2023-01-19,2.0,1.0,63.37,0.0,rainy,12,# *
2023-01-26,4.0,6.0,82.14,,cloudy,13,
2023-02-05,1.0,1.0,106.07,,nan,14,Check
2023-02-16,3.0,2.0,61.01,1.0,sunny,17,Check
2023-02-21,5.0,5.0,97.1,0.0,rainy,7,Check
2023-01-11,4.0,9.0,,1.0,rainy,8,
2023-03-30,5.0,8.0,79.59,1.0,sunny,13,# *
2023-03-16,1.0,3.0,128.17,,cloudy,19,Check
2023-01-24,3.0,8.0,60.67,1.0,nan,6,
2023-02-20,3.0,2.0,,,rainy,18,Check
2023-01-12,5.0,7.0,41.59,0.0,sunny,7,# *
2023-02-19,2.0,5.0,101.86,,rainy,18,
2023-02-27,3.0,4.0,58.42,0.0,sunny,18,
2023-02-07,5.0,9.0,79.69,1.0,cloudy,5,# *
2023-01-21,5.0,1.0,64.96,1.0,rainy,18,Check
2023-03-31,3.0,9.0,59.98,1.0,rainy,7,# *
2023-03-30,2.0,4.0,145.62,0.0,# *,8,# *
2023-02-19,,1.0,112.97,0.0,rainy,12,
2023-02-11,3.0,1.0,90.42,0.0,cloudy,6,# *
2023-02-22,4.0,8.0,67.51,0.0,rainy,15,
2023-02-09,3.0,10.0,57.98,,nan,15,
2023-03-20,1.0,,,,rainy,16,
2023-01-17,4.0,6.0,70.62,0.0,# *,10,
2023-03-11,3.0,2.0,97.03,,# *,10,
2023-02-22,2.0,1.0,80.0,,sunny,16,Check
2023-02-12,2.0,6.0,,0.0,cloudy,6,# *
2023-02-19,3.0,5.0,113.73,,rainy,7,
2023-02-09,2.0,1.0,68.55,0.0,nan,13,Check
2023-01-18,2.0,,51.17,0.0,sunny,7,# *
2023-01-30,3.0,9.0,51.63,0.0,rainy,15,Check
2023-01-29,1.0,10.0,120.52,,nan,10,
2023-03-02,4.0,6.0,103.96,0.0,nan,13,# *
2023-03-30,2.0,5.0,122.98,,rainy,12,
2023-01-06,2.0,4.0,74.28,,rainy,19,
2023-02-01,2.0,6.0,54.24,,nan,9,
2023-03-29,2.0,1.0,92.02,0.0,nan,7,
2023-03-13,5.0,8.0,73.19,0.0,cloudy,8,
2023-01-29,5.0,3.0,62.61,1.0,# *,7,
2023-03-02,4.0,8.0,72.41,0.0,cloudy,6,# *
2023-01-20,3.0,9.0,43.78,,nan,14,
2023-03-18,5.0,10.0,110.74,,cloudy,13,# *
2023-03-02,3.0,9.0,47.5,,rainy,13,# *
2023-01-08,4.0,6.0,88.21,1.0,sunny,18,Check
2023-03-31,4.0,7.0,65.82,1.0,cloudy,10,
2023-02-19,3.0,1.0,91.04,1.0,# *,5,# *
2023-01-23,1.0,1.0,83.12,1.0,cloudy,19,Check
2023-02-25,2.0,3.0,126.78,,# *,9,Check
2023-01-04,3.0,4.0,31.34,,# *,9,Check
2023-02-20,5.0,5.0,96.97,,sunny,15,
2023-03-02,5.0,8.0,57.39,,rainy,11,
2023-03-03,4.0,2.0,89.75,0.0,# *,9,# *
2023-01-12,1.0,7.0,26.95,,# *,5,
2023-03-17,4.0,8.0,,0.0,nan,7,Check
2023-03-31,2.0,2.0,94.98,1.0,cloudy,13,# *
2023-02-22,1.0,6.0,97.6,0.0,sunny,14,
2023-01-22,5.0,8.0,60.42,,nan,16,Check
2023-02-01,5.0,6.0,,0.0,cloudy,7,# *
2023-02-21,2.0,3.0,106.92,,sunny,13,Check
2023-01-16,4.0,7.0,47.06,1.0,# *,7,
2023-01-09,4.0,2.0,69.37,0.0,nan,6,# *
2023-02-28,2.0,2.0,72.86,,sunny,12,Check
2023-02-11,2.0,4.0,117.7,1.0,nan,13,
2023-03-03,1.0,4.0,115.12,,cloudy,14,
2023-01-17,4.0,4.0,45.97,1.0,cloudy,8,# *
2023-03-01,5.0,3.0,60.0,,nan,6,# *
2023-01-02,5.0,5.0,70.61,0.0,sunny,7,# *
2023-03-26,4.0,1.0,152.73,1.0,# *,12,# *
2023-01-09,2.0,3.0,67.46,1.0,rainy,12,Check
2023-02-09,4.0,4.0,61.27,,rainy,9,
2023-02-26,3.0,9.0,53.35,0.0,# *,16,# *
2023-01-03,4.0,5.0,39.62,0.0,rainy,17,
2023-03-01,3.0,5.0,101.78,1.0,nan,19,
2023-01-19,3.0,6.0,53.73,1.0,sunny,14,
2023-01-06,2.0,1.0,50.21,,nan,15,
2023-01-25,4.0,2.0,63.73,,rainy,18,
2023-01-15,3.0,7.0,55.64,1.0,nan,11,
2023-03-17,3.0,10.0,84.73,,rainy,9,
2023-01-29,4.0,1.0,51.11,0.0,cloudy,16,
2023-02-16,3.0,3.0,99.86,,nan,18,
2023-02-24,2.0,10.0,98.71,1.0,# *,16,
2023-01-23,1.0,6.0,87.71,,# *,5,
2023-02-16,4.0,8.0,66.16,1.0,nan,7,Check
2023-03-23,2.0,3.0,121.99,0.0,# *,9,
2023-03-20,3.0,8.0,94.13,,nan,6,Check
2023-03-20,2.0,9.0,131.03,1.0,nan,8,Check
2023-01-10,3.0,9.0,45.37,0.0,cloudy,14,Check
2023-01-24,1.0,10.0,87.77,1.0,# *,7,Check
2023-03-18,1.0,3.0,,0.0,nan,8,
2023-01-04,1.0,1.0,67.37,0.0,cloudy,9,Check
2023-03-22,3.0,2.0,76.44,1.0,cloudy,19,# *
2023-03-03,1.0,8.0,111.24,1.0,cloudy,14,# *
2023-02-23,1.0,1.0,109.06,0.0,nan,15,Check
2023-03-27,1.0,5.0,123.49,,# *,10,
2023-03-10,5.0,5.0,110.45,1.0,# *,10,
2023-02-16,4.0,4.0,73.16,,sunny,19,# *
2023-01-07,4.0,2.0,66.43,1.0,nan,12,
2023-02-27,4.0,6.0,,1.0,nan,13,# *
2023-03-22,3.0,1.0,82.81,0.0,# *,14,Check
2023-02-28,4.0,5.0,46.66,0.0,sunny,16,Check
2023-03-31,4.0,6.0,,,rainy,19,# *
2023-02-20,1.0,8.0,99.83,0.0,# *,9,# *
2023-03-27,3.0,7.0,66.85,1.0,nan,19,
2023-02-24,1.0,4.0,114.86,0.0,cloudy,19,# *
2023-03-08,4.0,2.0,89.7,,# *,12,
2023-03-23,5.0,6.0,135.81,,rainy,19,
2023-01-25,1.0,9.0,78.18,1.0,rainy,18,
2023-01-25,1.0,3.0,98.61,0.0,# *,14,
2023-02-21,3.0,2.0,68.47,0.0,nan,17,Check
2023-02-13,4.0,6.0,87.97,0.0,cloudy,8,# *
2023-02-27,5.0,7.0,77.1,1.0,sunny,16,
2023-01-17,1.0,5.0,86.33,1.0,# *,13,
2023-02-15,,4.0,45.51,1.0,cloudy,11,
2023-02-07,3.0,1.0,77.97,1.0,cloudy,10,
2023-02-13,2.0,6.0,54.35,,rainy,5,# *
2023-03-01,1.0,10.0,126.57,0.0,# *,16,Check
2023-03-11,3.0,7.0,76.56,0.0,nan,11,# *
2023-02-02,3.0,8.0,74.96,0.0,cloudy,8,# *
2023-03-05,4.0,1.0,67.82,,nan,19,# *
2023-03-10,1.0,1.0,115.86,0.0,sunny,10,
2023-03-11,4.0,3.0,139.33,0.0,# *,9,
2023-03-14,5.0,9.0,99.21,0.0,sunny,15,# *
2023-02-27,4.0,5.0,39.75,1.0,cloudy,6,
2023-01-19,1.0,9.0,89.04,1.0,nan,13,
2023-02-15,1.0,3.0,107.2,1.0,nan,8,Check
2023-02-03,5.0,7.0,65.45,0.0,nan,16,# *
2023-02-24,3.0,4.0,54.54,1.0,rainy,11,Check
2023-03-25,4.0,,104.41,0.0,cloudy,15,
2023-03-31,1.0,5.0,133.74,1.0,sunny,19,Check
2023-01-29,2.0,10.0,98.67,1.0,cloudy,14,
2023-01-21,2.0,5.0,80.71,1.0,sunny,15,
2023-03-24,1.0,2.0,106.36,,rainy,14,Check
2023-03-15,1.0,,125.22,,rainy,17,Check
2023-01-14,3.0,10.0,65.51,1.0,cloudy,5,# *
2023-02-02,5.0,7.0,69.6,1.0,# *,10,
2023-01-03,5.0,1.0,45.93,1.0,rainy,12,
2023-03-20,3.0,5.0,111.25,1.0,sunny,7,
2023-01-21,3.0,6.0,62.89,0.0,rainy,13,
2023-01-05,5.0,7.0,157.34,0.0,nan,14,
2023-01-16,3.0,9.0,43.37,1.0,rainy,17,# *
2023-01-05,5.0,6.0,72.0,1.0,rainy,9,# *
2023-03-10,2.0,10.0,106.84,1.0,rainy,10,Check
2023-01-02,3.0,5.0,58.36,1.0,rainy,14,
2023-03-30,4.0,5.0,47.63,0.0,# *,14,Check
2023-01-10,2.0,4.0,82.15,1.0,# *,18,Check
2023-03-02,4.0,7.0,55.39,0.0,sunny,18,
2023-01-03,5.0,7.0,47.61,1.0,rainy,8,# *
2023-02-06,2.0,4.0,107.13,0.0,cloudy,17,
2023-03-06,1.0,3.0,137.48,0.0,nan,19,
2023-03-17,1.0,2.0,112.36,1.0,sunny,5,
2023-01-24,3.0,5.0,70.85,,rainy,14,# *
2023-01-08,1.0,3.0,103.55,,# *,15,
2023-02-06,5.0,1.0,64.11,0.0,rainy,5,
2023-02-23,1.0,9.0,112.28,1.0,# *,17,Check
2023-01-04,4.0,7.0,48.76,,rainy,5,
2023-03-01,3.0,3.0,88.82,1.0,sunny,16,Check
2023-01-28,4.0,5.0,55.06,1.0,nan,13,# *
2023-03-16,3.0,2.0,79.62,0.0,# *,19,
2023-02-15,2.0,3.0,87.84,1.0,sunny,19,Check
2023-01-24,5.0,4.0,70.53,0.0,# *,8,# *
2023-01-23,5.0,1.0,65.76,0.0,# *,16,
2023-02-24,5.0,10.0,91.77,0.0,nan,16,
2023-03-13,2.0,2.0,70.99,,cloudy,9,# *
2023-02-24,4.0,7.0,57.58,0.0,rainy,15,# *
2023-03-18,3.0,3.0,134.39,1.0,rainy,12,# *
2023-03-23,4.0,6.0,111.12,0.0,# *,6,# *
2023-03-02,2.0,9.0,129.41,0.0,sunny,17,Check
2023-03-06,4.0,4.0,81.47,,nan,8,# *
2023-01-20,5.0,4.0,60.05,1.0,nan,5,
2023-01-19,4.0,6.0,82.09,0.0,rainy,6,# *
2023-02-27,3.0,8.0,79.15,,# *,8,
2023-03-29,5.0,9.0,99.32,1.0,cloudy,19,# *
2023-03-18,1.0,6.0,134.7,1.0,nan,11,Check
2023-01-04,4.0,9.0,74.18,0.0,cloudy,10,# *
2023-01-30,2.0,8.0,83.89,,# *,14,
2023-01-31,4.0,9.0,101.23,0.0,cloudy,8,
2023-03-25,5.0,10.0,118.97,0.0,rainy,18,# *
2023-01-07,1.0,1.0,89.75,,rainy,14,
2023-03-10,2.0,3.0,109.43,,cloudy,6,
2023-02-04,2.0,7.0,74.8,,# *,7,
2023-02-08,3.0,9.0,43.87,0.0,# *,5,
2023-03-18,4.0,5.0,62.43,,cloudy,19,Check
2023-02-01,5.0,2.0,78.99,,sunny,11,
2023-03-30,4.0,6.0,115.69,0.0,rainy,8,
2023-02-23,3.0,10.0,71.3,0.0,nan,15,
2023-01-05,4.0,10.0,52.05,0.0,rainy,8,
2023-02-06,,4.0,70.34,,cloudy,17,
2023-03-22,3.0,3.0,106.23,,sunny,19,
2023-02-20,5.0,7.0,70.76,0.0,cloudy,18,
2023-01-28,1.0,7.0,47.08,1.0,# *,17,
2023-02-21,3.0,6.0,174.11,1.0,sunny,19,# *
2023-02-08,2.0,10.0,70.08,1.0,# *,19,
2023-03-08,2.0,2.0,80.69,0.0,nan,16,
2023-03-26,1.0,2.0,139.9,,cloudy,8,
2023-03-06,5.0,3.0,75.84,,nan,18,
2023-02-05,5.0,10.0,91.4,0.0,rainy,19,
2023-02-26,4.0,1.0,71.95,1.0,# *,8,# *
2023-03-21,4.0,10.0,109.67,1.0,rainy,6,
2023-03-27,2.0,7.0,82.27,,nan,11,# *
2023-03-09,5.0,10.0,97.01,1.0,rainy,16,# *
2023-03-18,1.0,10.0,172.71,1.0,rainy,8,
2023-01-04,4.0,6.0,62.41,0.0,sunny,17,
2023-01-07,1.0,9.0,88.77,0.0,rainy,8,# *
2023-01-05,1.0,6.0,73.02,1.0,cloudy,8,
2023-01-08,2.0,3.0,81.51,0.0,sunny,19,# *
2023-03-01,4.0,2.0,97.54,,rainy,16,
2023-03-25,5.0,1.0,111.36,,rainy,17,Check
2023-03-01,1.0,7.0,46.39,1.0,nan,16,
2023-01-25,2.0,10.0,65.42,0.0,cloudy,7,# *
2023-02-27,5.0,9.0,83.57,0.0,nan,16,# *
2023-03-10,2.0,1.0,83.4,1.0,rainy,14,# *
2023-03-24,5.0,10.0,94.28,,nan,17,
2023-02-01,3.0,3.0,87.02,0.0,nan,16,# *
2023-01-05,3.0,7.0,45.02,1.0,# *,16,# *
2023-02-21,1.0,1.0,110.23,0.0,cloudy,5,Check
2023-03-06,5.0,10.0,93.98,0.0,sunny,15,Check
2023-01-28,3.0,10.0,80.56,,sunny,6,Check
2023-01-13,3.0,6.0,52.05,,cloudy,17,# *
2023-01-13,5.0,1.0,56.67,0.0,rainy,9,
2023-02-27,1.0,9.0,105.19,0.0,nan,10,Check
2023-03-29,1.0,8.0,112.2,0.0,nan,5,
2023-01-06,4.0,5.0,34.89,,sunny,10,# *
2023-03-05,4.0,2.0,117.21,,nan,18,# *
2023-02-10,2.0,5.0,80.41,,rainy,12,# *
2023-02-22,4.0,5.0,40.33,1.0,cloudy,14,# *
2023-01-05,1.0,7.0,37.36,1.0,cloudy,15,
2023-03-12,3.0,6.0,99.77,0.0,nan,10,Check
2023-03-28,2.0,8.0,122.36,0.0,cloudy,9,
2023-03-29,5.0,3.0,75.01,,# *,19,
2023-02-07,2.0,6.0,57.5,,nan,13,# *
2023-03-11,3.0,9.0,67.9,1.0,# *,9,Check
2023-02-05,4.0,10.0,,1.0,# *,6,Check
2023-03-26,5.0,4.0,128.24,0.0,# *,14,
2023-01-24,1.0,2.0,65.51,,cloudy,15,
2023-01-13,3.0,8.0,57.85,,# *,8,# *
2023-02-28,4.0,1.0,46.45,,cloudy,16,Check
2023-01-19,1.0,6.0,86.75,,sunny,12,Check
2023-03-26,4.0,5.0,58.67,,nan,7,# *
2023-02-25,3.0,,100.84,0.0,sunny,7,
2023-02-17,4.0,1.0,59.85,0.0,nan,17,
2023-01-13,5.0,3.0,51.93,,nan,5,Check
2023-03-21,3.0,2.0,82.86,1.0,sunny,9,
2023-01-10,5.0,6.0,83.77,,rainy,16,
2023-01-18,3.0,3.0,76.09,0.0,sunny,13,Check
2023-03-20,2.0,1.0,99.66,1.0,cloudy,13,# *
2023-03-02,1.0,7.0,56.68,0.0,nan,15,# *
2023-02-16,2.0,10.0,87.31,1.0,rainy,19,
2023-03-25,5.0,6.0,173.88,1.0,sunny,13,# *
2023-01-03,4.0,7.0,44.87,1.0,cloudy,19,
2023-03-31,1.0,4.0,138.02,1.0,# *,12,
2023-01-08,3.0,8.0,64.68,0.0,nan,5,
2023-01-20,2.0,,99.51,1.0,cloudy,11,# *
2023-02-11,2.0,8.0,105.45,,# *,8,
2023-03-27,,3.0,137.35,,nan,17,# *
2023-02-28,5.0,2.0,,,# *,18,# *
2023-01-26,3.0,5.0,68.11,,sunny,6,Check
2023-01-11,5.0,6.0,83.33,0.0,sunny,7,
2023-03-12,5.0,10.0,111.16,,sunny,5,# *
2023-01-30,5.0,10.0,70.6,0.0,sunny,14,
2023-03-16,3.0,1.0,85.12,1.0,nan,6,Check
2023-03-02,1.0,8.0,94.18,0.0,# *,10,
2023-03-23,3.0,10.0,90.3,0.0,# *,16,
2023-03-17,2.0,1.0,98.23,1.0,cloudy,15,# *
2023-03-16,5.0,5.0,128.52,0.0,rainy,18,Check
2023-01-09,5.0,10.0,,1.0,# *,16,
2023-03-05,1.0,2.0,124.93,0.0,nan,15,
2023-01-08,2.0,4.0,85.18,1.0,sunny,9,# *
2023-01-29,4.0,5.0,38.92,0.0,cloudy,17,# *
2023-02-08,3.0,2.0,55.79,1.0,# *,5,Check
2023-03-18,1.0,8.0,142.77,,cloudy,8,# *
2023-03-28,1.0,2.0,113.47,1.0,# *,17,
2023-01-06,3.0,6.0,60.57,1.0,rainy,13,
2023-03-09,3.0,5.0,107.94,1.0,cloudy,6,Check
2023-01-18,1.0,10.0,94.27,1.0,# *,12,
2023-03-31,5.0,9.0,107.33,1.0,rainy,12,
2023-01-27,5.0,8.0,44.91,1.0,sunny,12,# *
2023-01-06,4.0,4.0,39.24,,nan,9,
2023-03-18,2.0,8.0,140.49,,cloudy,13,Check
2023-01-11,3.0,6.0,52.25,0.0,rainy,8,# *
2023-02-17,3.0,4.0,48.87,0.0,nan,7,# *
2023-01-23,2.0,4.0,93.18,,cloudy,13,Check
2023-01-11,1.0,6.0,74.25,0.0,rainy,8,# *
2023-02-27,2.0,7.0,73.86,,nan,5,
2023-03-12,2.0,2.0,105.87,,# *,17,
2023-01-22,3.0,4.0,54.92,,rainy,19,
2023-03-03,2.0,9.0,127.65,0.0,nan,5,
2023-02-01,2.0,10.0,85.53,0.0,sunny,17,# *
2023-01-09,3.0,9.0,37.79,1.0,nan,19,
2023-03-22,3.0,8.0,90.42,,rainy,7,Check
2023-01-24,1.0,1.0,80.61,0.0,cloudy,16,
2023-02-18,4.0,4.0,78.62,,cloudy,15,# *
2023-03-04,4.0,7.0,74.94,,cloudy,6,# *
2023-03-20,3.0,10.0,84.11,0.0,cloudy,14,
2023-02-14,3.0,9.0,45.25,0.0,nan,19,
2023-02-04,5.0,7.0,82.15,0.0,# *,12,
2023-02-05,4.0,7.0,55.02,0.0,cloudy,11,# *
2023-03-06,1.0,2.0,102.35,,nan,14,
2023-03-19,1.0,3.0,169.56,,# *,8,
2023-03-15,3.0,1.0,84.33,0.0,sunny,13,
2023-01-11,1.0,3.0,77.0,,cloudy,6,Check
2023-03-25,4.0,9.0,151.9,1.0,cloudy,17,Check
2023-03-16,5.0,3.0,76.94,,rainy,16,Check
2023-02-23,3.0,1.0,82.12,1.0,nan,11,
2023-01-08,1.0,2.0,83.6,,cloudy,18,# *
2023-03-08,1.0,8.0,102.47,1.0,sunny,15,Check
2023-03-04,3.0,4.0,73.33,0.0,sunny,7,
2023-03-31,1.0,9.0,127.78,0.0,nan,18,Check
2023-01-17,4.0,8.0,43.74,,rainy,15,Check
2023-02-01,4.0,8.0,60.82,,sunny,11,Check
2023-01-20,2.0,5.0,65.87,0.0,# *,9,# *
2023-03-28,5.0,10.0,101.14,0.0,cloudy,6,Check
2023-01-23,1.0,8.0,70.41,1.0,sunny,5,
2023-03-09,4.0,4.0,82.09,0.0,# *,16,
2023-01-23,5.0,6.0,90.97,1.0,cloudy,14,
2023-03-10,4.0,,60.98,1.0,# *,8,# *
2023-02-17,3.0,1.0,70.93,1.0,nan,12,
2023-03-25,4.0,3.0,468.71,0.0,nan,10,
2023-03-07,3.0,8.0,76.69,,rainy,15,# *
2023-01-19,4.0,8.0,118.87,,# *,11,# *
2023-01-01,2.0,6.0,52.89,,sunny,8,
2023-02-14,3.0,7.0,46.78,1.0,sunny,13,# *
2023-01-05,5.0,10.0,63.34,0.0,rainy,14,Check
2023-03-07,5.0,8.0,57.5,0.0,nan,11,Check
2023-01-19,2.0,10.0,70.76,1.0,cloudy,15,
2023-02-11,4.0,4.0,73.48,0.0,cloudy,5,
2023-02-22,5.0,5.0,110.82,0.0,# *,12,
2023-01-31,2.0,5.0,87.53,,sunny,12,Check
2023-01-20,2.0,,56.78,,# *,17,Check
2023-01-06,3.0,5.0,64.1,,sunny,16,
2023-03-23,2.0,4.0,,,# *,13,# *
2023-03-21,5.0,5.0,115.88,1.0,nan,13,Check
2023-03-04,3.0,3.0,124.12,0.0,rainy,7,
